,id,sex,age,marital,child,educ,source,smoke,smokenum,toptim,tmast,tposaff,tnegaff,tlifesat,tpstress,tslfest,tmarlow,tpcoiss,agegp3,agegp5,educrec,LG10negaff,MAH_1,COO_1,MAH_2,FAC1_1,FAC2_1,FAC3_1,FAC4_1,FAC1_2,FAC2_2,FAC3_2,FAC4_2,MAH_3,COO_2,tpnew
334,430.0,FEMALES,29.0,MARRIED FIRST TIME,YES,COMPLETED HIGHSCHOOL,WORK,NO,0.0,19.0,20.0,33.0,,25.0,25.0,36.0,7.0,60.0,18 - 29,25 - 32,completed high school,1.1139433523068367,0.24143796982313157,0.0004626145100594274,1.0734506627992333,-0.08937929156460635,-0.7701680398085885,-0.7096626760979744,-0.42998090676316,-0.21371478462178464,-0.6627140006270039,-0.6216156288833162,-0.27853590760156166,0.24143796982313112,0.000462614510059426,124.0
335,68.0,MALES,55.0,DIVORCED,NO,COMPLETED UNDERGRADUATE,WORK,NO,,24.0,23.0,39.0,,19.0,21.0,34.0,8.0,74.0,45+,50+,completed undergrad uni,1.1760912590556813,1.3449708002926075,0.0006918604005930169,1.0730104270994842,0.7596663863367131,-0.9778161849660156,-0.24480292236573764,0.5833333068639556,0.7100817488586809,-1.0365383061261053,-0.09642507760066207,0.8910732221667732,1.3449708002926053,0.0006918604005930105,152.0
336,2.0,FEMALES,21.0,SINGLE,NO,COMPLETED UNDERGRADUATE,WORK,NO,0.0,19.0,22.0,37.0,24.0,20.0,30.0,31.0,3.0,66.0,18 - 29,18 - 24,completed undergrad uni,1.380211241711606,0.2425997650579128,0.001019855860473587,1.0673988203943119,0.4748455724777203,1.18387139459147,0.17802997783472863,-0.7962779035523846,0.5567004281096934,1.4568582204658314,-0.020403745479952527,-1.049406428350927,0.2425997650579123,0.0010198558604735924,136.0
337,141.0,FEMALES,41.0,REMARRIED,YES,COMPLETED UNDERGRADUATE,MONEY/FINANCES,YES,100.0,28.0,23.0,41.0,18.0,26.0,25.0,40.0,8.0,65.0,30 - 44,41 - 49,completed undergrad uni,1.255272505103306,0.15343362551511905,1.7392448039964483e-06,1.0568242988503649,1.01323688546341,0.3417720863606783,-0.6260802473091804,-0.49120117819903886,1.0061587276884023,0.6937469497213371,-0.7219652845866453,-0.4741337871265547,0.15343362551511894,1.739244803996245e-06,134.0
338,513.0,MALES,67.0,MARRIED FIRST TIME,NO,COMPLETED HIGHSCHOOL,HEALTH/ILLNESS,NO,0.0,26.0,27.0,34.0,26.0,23.0,31.0,39.0,8.0,64.0,45+,50+,completed high school,1.414973347970818,1.9652358331828195,0.008545884782408503,1.047995174476202,0.03728223815562799,0.27048125760273717,-0.7687290239406154,3.625870156870502,0.17246514404765656,-0.1077849564393399,-0.7801087891016082,3.8388273330815914,1.9652358331828161,0.008545884782408543,132.0
339,479.0,FEMALES,53.0,MARRIED FIRST TIME,NO,SOME ADDITIONAL TRAINING,SPOUSE OR PARTNER,NO,,22.0,27.0,36.0,16.0,10.0,21.0,27.0,7.0,71.0,45+,50+,some additional training,1.2041199826559248,1.7838467964737335,4.856641930463161e-05,1.0270201319604881,0.22189615381308314,-0.43995065784543314,0.08677908407058027,-1.0097364508417845,0.1529730196465886,-0.3222154403984934,0.14065875569481892,-0.9706646009148,1.783846796473732,4.856641930462883e-05,146.0
340,257.0,FEMALES,56.0,MARRIED FIRST TIME,NO,SOME SECONDARY,HEALTH/ILLNESS,NO,0.0,22.0,20.0,31.0,18.0,22.0,23.0,35.0,4.0,61.0,45+,50+,did not complete high school,1.255272505103306,0.2919976175415386,0.0012648603079338538,1.0246185805554513,-0.2792505156765084,0.4733471422885374,-0.6593392683072997,-0.7024436858275551,-0.31724921308660814,0.7250103723130656,-0.769176485049994,-0.8341658083139138,0.2919976175415379,0.0012648603079338514,126.0
341,242.0,FEMALES,18.0,SINGLE,NO,COMPLETED HIGHSCHOOL,WORK,NO,0.0,21.0,23.0,33.0,24.0,21.0,26.0,39.0,2.0,,18 - 29,18 - 24,completed high school,1.380211241711606,,,1.0135667917279887,0.006865147889720967,0.040901750835234604,0.335439464687015,1.9705059626035553,0.11584909923916066,-0.32109652732638444,0.37530377139304383,2.0712756907916074,,,
342,234.0,FEMALES,44.0,SINGLE,NO,POSTGRADUATE COMPLETED,,YES,25.0,26.0,28.0,38.0,23.0,23.0,26.0,34.0,4.0,62.0,30 - 44,41 - 49,completed postgrad uni,1.3617278360175928,3.1464946818228485,0.002113653016427774,1.0118779031387162,0.6279175551592447,0.12573741998818286,-0.10147966628010792,1.7548045955062674,0.7231575217219821,-0.03701477217796147,-0.10125379711533136,1.8986689764127245,3.1464946818228423,0.0021136530164277962,128.0
343,91.0,MALES,51.0,REMARRIED,YES,COMPLETED HIGHSCHOOL,WORK,NO,0.0,27.0,26.0,36.0,14.0,25.0,21.0,36.0,3.0,66.0,45+,50+,completed high school,1.146128035678238,1.1546045717649362,0.0004259652442757445,0.9929781157633852,0.32952367484565426,-0.6936815966989197,-0.35851059812029157,-0.35736373046220077,0.24497691642828553,-0.6062716603218882,-0.2715762643274277,-0.19691888564044413,1.1546045717649347,0.0004259652442757385,136.0
344,34.0,MALES,64.0,MARRIED FIRST TIME,NO,POSTGRADUATE COMPLETED,MONEY/FINANCES,NO,0.0,25.0,25.0,31.0,14.0,19.0,25.0,39.0,7.0,65.0,45+,50+,completed postgrad uni,1.146128035678238,0.6694876911135682,8.159279882697267e-05,0.9883603614758405,-0.41516859204868095,-0.47571576348885936,-1.1560973047367675,-0.10652306848619533,-0.5357344248087728,-0.33992802573612096,-1.1234937604905038,-0.0005785636861512654,0.6694876911135673,8.159279882697487e-05,134.0
345,8.0,,38.0,DIVORCED,YES,COMPLETED UNDERGRADUATE,WORK,NO,0.0,21.0,21.0,40.0,17.0,26.0,26.0,30.0,3.0,49.0,30 - 44,33 - 40,completed undergrad uni,1.2304489213782739,1.0749838345050526,0.0009462526930049306,0.979721103476307,0.9112525417731103,0.21422438842689398,-0.7852730225523736,-0.4072542028718398,0.8858415347754653,0.5576914056769933,-0.8647621991306828,-0.36089927273399774,1.0749838345050509,0.0009462526930049277,102.0
346,412.0,MALES,48.0,MARRIED FIRST TIME,YES,SOME ADDITIONAL TRAINING,WORK,NO,,25.0,28.0,37.0,14.0,19.0,21.0,32.0,6.0,71.0,45+,41 - 49,some additional training,1.146128035678238,2.4711368608830853,1.0316997065511561e-08,0.9788591812684317,0.41768046958601796,-0.8042425536353909,-0.08567762291319506,-0.6306651193286199,0.33049801324987915,-0.728173260645123,0.02387706750963263,-0.4704906591750287,2.4711368608830826,1.0316997065462028e-08,146.0
347,64.0,MALES,27.0,LIVING WITH PARTNER,NO,COMPLETED HIGHSCHOOL,MONEY/FINANCES,YES,150.0,26.0,24.0,32.0,21.0,29.0,24.0,37.0,6.0,70.0,18 - 29,25 - 32,completed high school,1.3222192947339193,0.645224810595607,7.0725580155828905e-06,0.9783704923627925,-0.2132199374382324,0.5512078988665862,0.24142565003691221,-0.5228133907521922,-0.182583618985908,0.6200051004326208,0.15653552262727344,-0.6948356313381849,0.6452248105956065,7.0725580155835e-06,144.0
348,327.0,FEMALES,46.0,MARRIED FIRST TIME,YES,COMPLETED UNDERGRADUATE,WORK,NO,0.0,17.0,15.0,33.0,18.0,22.0,30.0,38.0,8.0,43.0,45+,41 - 49,completed undergrad uni,1.255272505103306,3.3703136762280694,0.0031389255662539685,0.9629378521633293,-0.225268911360094,-0.8189863695256006,-0.4567495166763538,1.6962503141489031,-0.24923866250873866,-1.1084336840058666,-0.31387982068097237,1.9676862221530853,3.3703136762280668,0.003138925566253978,90.0
349,226.0,FEMALES,48.0,MARRIED FIRST TIME,NO,COMPLETED HIGHSCHOOL,"TIME (lack of time, too much to do)",NO,0.0,20.0,16.0,31.0,22.0,17.0,32.0,32.0,4.0,49.0,45+,41 - 49,completed high school,1.3424226808222062,2.1710666105645298,1.899341217679514e-05,0.9247085986308784,-0.2998944628866138,0.9589736375081328,-0.034722905080432666,-0.7424778059284481,-0.2644207022980113,1.1479317247453606,-0.19780724636533029,-1.0040719812981365,2.171066610564528,1.899341217679541e-05,102.0
350,284.0,FEMALES,55.0,MARRIED FIRST TIME,NO,SOME ADDITIONAL TRAINING,LIFE IN GENERAL,NO,0.0,28.0,20.0,86.0,16.0,25.0,26.0,40.0,5.0,62.0,45+,50+,some additional training,1.2041199826559248,0.3616584724898033,0.00014835001793372463,0.9174840250410791,-0.5830142104939935,0.1612192941579236,-1.2484139721959349,-0.12717805006796673,-0.6627878234644563,0.36666674188198656,-1.3190747098245443,-0.15937887458271774,0.3616584724898025,0.0001483500179337236,128.0
351,280.0,MALES,34.0,MARRIED FIRST TIME,YES,COMPLETED HIGHSCHOOL,WORK,NO,0.0,26.0,20.0,32.0,25.0,9.0,32.0,37.0,3.0,53.0,30 - 44,33 - 40,completed high school,1.3979400086720377,0.4223542382303006,0.0004923045675646058,0.9054518003598027,-0.42580607067976733,-0.44494832921437577,2.424700301342825,-0.14636006292844642,-0.3351076567248981,-0.9825649704787055,2.5903135949776437,-0.21598100075453897,0.42235423823030027,0.0004923045675646078,110.0
352,528.0,MALES,27.0,MARRIED FIRST TIME,NO,COMPLETED UNDERGRADUATE,"TIME (lack of time, too much to do)",NO,0.0,15.0,18.0,86.0,23.0,16.0,27.0,38.0,4.0,58.0,18 - 29,25 - 32,completed undergrad uni,1.3617278360175928,1.0024009328912786,0.0005599530182382699,0.8945141192928525,-0.5986070710494638,0.21791576364510057,0.31269979305337486,0.9461918813562752,-0.5355710460451859,-0.03477442232656997,0.3117786184771831,0.8964654976805488,1.0024009328912769,0.0005599530182382693,120.0
353,424.0,FEMALES,63.0,DIVORCED,NO,COMPLETED HIGHSCHOOL,FAMILY,NO,,18.0,15.0,39.0,16.0,14.0,26.0,34.0,7.0,67.0,45+,50+,completed high school,1.2041199826559248,5.665485601824854,0.004350076173211165,0.8937590106776452,0.6257936233069924,-0.5374504765497081,-0.45979296787006213,0.2453301730598912,0.5810004064121904,-0.47151199768901947,-0.39398587357088216,0.44268824839778154,5.66548560182484,0.004350076173211163,138.0
354,544.0,FEMALES,23.0,STEADY RELATIONSHIP,NO,SOME ADDITIONAL TRAINING,WORK,NO,0.0,22.0,19.0,32.0,26.0,17.0,31.0,40.0,6.0,57.0,18 - 29,18 - 24,some additional training,1.414973347970818,0.4896700404258625,0.00023425955500278536,0.8892913050338567,-0.32050890326451165,0.5523798171330792,1.5127534328122492,-0.29594687898332145,-0.20758083659175913,0.33164706255789117,1.4816622055088462,-0.5220906125391481,0.4896700404258619,0.00023425955500278633,118.0
355,137.0,FEMALES,22.0,LIVING WITH PARTNER,NO,SOME ADDITIONAL TRAINING,RELATIONSHIPS,NO,,20.0,17.0,86.0,20.0,23.0,31.0,37.0,5.0,41.0,18 - 29,18 - 24,some additional training,1.3010299956639813,2.8470637555428153,0.0007765954565548856,0.887760240957055,-0.4691992350895667,0.5991807484969552,-0.3667435404635832,-0.5824028344593897,-0.4791147238774008,0.7677226402528968,-0.48143050682272936,-0.7614763525006977,2.847063755542813,0.0007765954565548875,86.0
356,241.0,FEMALES,48.0,MARRIED FIRST TIME,YES,COMPLETED UNDERGRADUATE,WORK,NO,0.0,27.0,25.0,39.0,15.0,29.0,25.0,36.0,6.0,65.0,45+,41 - 49,completed undergrad uni,1.1760912590556813,0.6694876911135682,8.159279882697267e-05,0.8832824945877321,0.7387238964663991,-0.5279529330218488,-0.36102330321277654,-0.4343321084959048,0.6735613092704352,-0.36174514928633994,-0.3054600868540583,-0.27648139370248037,0.6694876911135673,8.159279882697487e-05,134.0
357,213.0,MALES,22.0,SINGLE,NO,COMPLETED UNDERGRADUATE,LIFE IN GENERAL,NO,,27.0,18.0,36.0,20.0,17.0,30.0,28.0,6.0,56.0,18 - 29,18 - 24,completed undergrad uni,1.3010299956639813,0.9148867635735943,9.625011401601953e-07,0.8831529612380306,0.3489672010547467,0.7663796164607624,-0.5617849023627154,-0.5567765428723812,0.3612793997396207,1.0832634281535012,-0.7174993821876265,-0.688278272177616,0.9148867635735931,9.625011401602277e-07,116.0
358,373.0,MALES,32.0,SINGLE,NO,COMPLETED HIGHSCHOOL,WORK,YES,150.0,25.0,23.0,36.0,20.0,20.0,23.0,33.0,5.0,67.0,30 - 44,25 - 32,completed high school,1.3010299956639813,0.28451121374555643,0.00018676009696076026,0.880599144125896,0.3581065204075857,0.3566046062733966,-0.31842191734908326,0.15762438044361385,0.3832133113272923,0.473979325961472,-0.38779232054014723,0.1420639191417267,0.28451121374555616,0.0001867600969607581,138.0
359,260.0,FEMALES,41.0,STEADY RELATIONSHIP,NO,POSTGRADUATE COMPLETED,WORK,NO,1.0,19.0,17.0,38.0,23.0,18.0,28.0,35.0,2.0,55.0,30 - 44,41 - 49,completed postgrad uni,1.3617278360175928,1.4732724655190863,0.0007784943065488342,0.8799696019979021,0.6500405331721288,0.8476138688217285,-0.13272893961112922,-0.06309827397331601,0.7226779165068677,1.0513272627580927,-0.279079831838263,-0.17379550220983947,1.4732724655190843,0.0007784943065488343,114.0
360,380.0,MALES,38.0,MARRIED FIRST TIME,YES,SOME ADDITIONAL TRAINING,MONEY/FINANCES,YES,120.0,24.0,23.0,86.0,19.0,22.0,25.0,36.0,5.0,66.0,30 - 44,33 - 40,some additional training,1.2787536009528289,0.20942181601540885,7.040462987908406e-09,0.8681316631450922,-0.6740285309282223,0.3970427383127442,-0.4348286221070767,-0.6595280133496907,-0.7123190317697842,0.5442684686478094,-0.5195815241563024,-0.8176450857577201,0.20942181601540868,7.040462987894826e-09,136.0
361,480.0,MALES,29.0,SINGLE,YES,SOME ADDITIONAL TRAINING,WORK,NO,,25.0,21.0,32.0,15.0,16.0,27.0,36.0,5.0,60.0,18 - 29,25 - 32,some additional training,1.1760912590556813,0.04017613988976011,4.437158158355925e-06,0.8513082653778885,-0.2818458535227243,-0.7624553774768965,0.18974166628324854,-1.0638078019977444,-0.38473173800627597,-0.7506239144838456,0.302341612270715,-1.0119536376550564,0.04017613988976005,4.43715815835573e-06,124.0
362,514.0,FEMALES,62.0,MARRIED FIRST TIME,NO,SOME ADDITIONAL TRAINING,,NO,0.0,21.0,22.0,32.0,15.0,19.0,27.0,40.0,7.0,68.0,45+,50+,some additional training,1.1760912590556813,0.47193142999300314,0.00018669810060069385,0.8513082653778885,-0.31190919355174335,-0.8763207534588373,0.06364726883268564,-0.38350309141316485,-0.402429719404483,-0.9611000021172844,0.20122033862088626,-0.26295994666626427,0.4719314299930022,0.00018669810060069613,140.0
363,203.0,FEMALES,41.0,DIVORCED,YES,COMPLETED UNDERGRADUATE,WORK,YES,5.0,26.0,28.0,35.0,25.0,27.0,30.0,38.0,9.0,86.0,30 - 44,41 - 49,completed undergrad uni,1.3979400086720377,4.783757794024548,0.034474009218158644,0.8497650354410594,0.11090312833457133,0.44810465276897543,1.8881078783653074,-1.0764143906576398,0.21370210188812097,0.31601493323388424,1.8708787392042474,-1.311269251124021,4.7837577940245435,0.03447400921815878,176.0
364,152.0,FEMALES,31.0,SINGLE,NO,COMPLETED UNDERGRADUATE,WORK,NO,0.0,19.0,19.0,31.0,20.0,22.0,31.0,36.0,5.0,48.0,30 - 44,25 - 32,completed undergrad uni,1.3010299956639813,1.1396876514077419,1.0060045437534698e-05,0.849356698810303,-0.40323334801995525,-0.9877153828937717,1.6032757397431014,0.06532537846002472,-0.3946541241268802,-1.4575380306740167,1.8264701792483522,0.1570267323769025,1.1396876514077408,1.0060045437534828e-05,100.0
365,294.0,MALES,41.0,MARRIED FIRST TIME,NO,COMPLETED UNDERGRADUATE,WORK,NO,0.0,20.0,24.0,39.0,15.0,26.0,22.0,38.0,3.0,48.0,30 - 44,41 - 49,completed undergrad uni,1.1760912590556813,2.805525538153206,0.005111683881085198,0.843373781495517,0.6492156385838183,-1.1145085780857602,0.6944709990896736,-0.522323203675978,0.5932302011496551,-1.2096698196110214,0.8830611958104412,-0.30991595794457305,2.8055255381531987,0.005111683881085175,100.0
366,414.0,MALES,24.0,MARRIED FIRST TIME,YES,COMPLETED UNDERGRADUATE,SPOUSE OR PARTNER,NO,,19.0,19.0,31.0,24.0,27.0,27.0,35.0,4.0,52.0,18 - 29,18 - 24,completed undergrad uni,1.380211241711606,0.6597788631172176,0.0006322386212430618,0.8411569468008605,-0.3622323139805361,0.0621339520473402,0.5021895928253216,1.3829615676289424,-0.2759695905675705,-0.2826533148050313,0.5385273752578625,1.4031782661815282,0.6597788631172171,0.0006322386212430613,108.0
367,361.0,MALES,48.0,MARRIED FIRST TIME,YES,COMPLETED HIGHSCHOOL,WORK,NO,0.0,23.0,25.0,39.0,16.0,33.0,22.0,22.0,9.0,67.0,45+,41 - 49,completed high school,1.2041199826559248,0.6804619548541307,0.0001826425470357889,0.8367355072186943,0.6679568479958466,-0.32679497019325143,-0.15217393745403726,-0.7508446870448741,0.6157735428758223,-0.13827197471948352,-0.12511878811731017,-0.6686687526138793,0.6804619548541302,0.00018264254703578573,138.0
368,413.0,MALES,27.0,LIVING WITH PARTNER,NO,SOME SECONDARY,WORK,NO,,24.0,22.0,36.0,13.0,14.0,23.0,33.0,5.0,75.0,18 - 29,25 - 32,did not complete high school,1.1139433523068367,1.8762802850063396,0.00013998230237501205,0.8301547802939258,0.2836535268449391,-0.7831274302238601,-0.9066281563246545,0.28027352792547033,0.1863591272235268,-0.7046646220330606,-0.8154868713002859,0.5200780079981628,1.8762802850063358,0.00013998230237500899,154.0
369,18.0,FEMALES,61.0,WIDOWED,YES,COMPLETED HIGHSCHOOL,WORK,NO,0.0,27.0,26.0,40.0,16.0,31.0,24.0,38.0,5.0,72.0,45+,50+,completed high school,1.2041199826559248,1.3511941063892519,0.0003747021727599277,0.8287312268231736,0.9003038517192866,-0.5047015640510776,0.08279361913114021,-0.6588698804466262,0.8571432626953702,-0.36671584884809794,0.1465566202230529,-0.5264777268785443,1.351194106389251,0.00037470217275993465,148.0
370,26.0,FEMALES,55.0,SINGLE,YES,POSTGRADUATE COMPLETED,WORK,NO,0.0,27.0,28.0,38.0,14.0,27.0,22.0,39.0,3.0,78.0,45+,50+,completed postgrad uni,1.146128035678238,3.01552616057975,0.0008655257289621998,0.8162101046539628,0.5708011336033783,-0.40117936810692706,-0.5676069618365742,-0.838028756856798,0.4821255469214419,-0.13972385893515202,-0.5454311123706109,-0.735605798489852,3.0155261605797476,0.000865525728962217,160.0
371,54.0,FEMALES,37.0,LIVING WITH PARTNER,NO,COMPLETED UNDERGRADUATE,WORK,NO,0.0,29.0,27.0,31.0,15.0,35.0,24.0,35.0,5.0,81.0,30 - 44,33 - 40,completed undergrad uni,1.1760912590556813,3.148322215712951,0.003083454470557123,0.80483285505545,-0.38162742594953203,-0.8133927708682327,0.022523981490022285,-0.38135709865464973,-0.4710654831495495,-0.8921484511836612,0.14921157859612308,-0.2772735405642193,3.1483222157129482,0.003083454470557153,166.0
372,136.0,MALES,22.0,LIVING WITH PARTNER,NO,COMPLETED UNDERGRADUATE,MONEY/FINANCES,NO,,21.0,22.0,32.0,15.0,25.0,23.0,39.0,4.0,67.0,18 - 29,18 - 24,completed undergrad uni,1.1760912590556813,0.34771499391052907,0.0003522472024762732,0.8013643025558149,-0.2725868653894878,-0.4455280593151189,-0.5172391573795122,-0.5750354511882542,-0.3701821772679792,-0.3390305492996764,-0.4739592450408102,-0.5219395645898679,0.3477149939105284,0.0003522472024762707,138.0
373,4.0,FEMALES,47.0,MARRIED FIRST TIME,YES,SOME SECONDARY,CHILDREN,NO,0.0,24.0,20.0,86.0,25.0,27.0,29.0,34.0,3.0,51.0,45+,41 - 49,did not complete high school,1.3979400086720377,0.645955465701069,1.916152413212826e-05,0.7926550700315909,-0.36523072948726026,1.3985841773821208,-0.699924572096133,0.7965986778846218,-0.2681896083034316,1.5169536501097618,-0.9316436636021019,0.5695254521606835,0.6459554657010682,1.9161524132127977e-05,106.0
374,276.0,MALES,42.0,MARRIED FIRST TIME,YES,COMPLETED UNDERGRADUATE,FAMILY,NO,0.0,29.0,27.0,38.0,14.0,23.0,24.0,40.0,7.0,50.0,30 - 44,41 - 49,completed undergrad uni,1.146128035678238,5.1358913693900865,0.0004709695430857335,0.7886180914851791,0.49675107436778304,-0.7381375794687224,-0.27000466448334187,-0.6121805605754757,0.4066771745340499,-0.6133010597151425,-0.178452003488837,-0.44866741604030885,5.135891369390073,0.00047096954308572245,104.0
375,244.0,MALES,47.0,MARRIED FIRST TIME,YES,POSTGRADUATE COMPLETED,WORK,NO,0.0,21.0,23.0,34.0,15.0,21.0,22.0,29.0,8.0,62.0,45+,41 - 49,completed postgrad uni,1.1760912590556813,0.10007629739339635,0.0006533980631723954,0.7840061238015802,0.0677235813123707,-0.622194450747157,-0.08165096087969678,-0.5672765193110063,-0.010074927660989351,-0.5785097118709358,0.0034871083793476974,-0.4695457862986279,0.10007629739339621,0.0006533980631723923,128.0
376,114.0,FEMALES,50.0,DIVORCED,YES,SOME ADDITIONAL TRAINING,MONEY/FINANCES,YES,200.0,21.0,17.0,39.0,21.0,14.0,27.0,30.0,7.0,53.0,45+,50+,some additional training,1.3222192947339193,1.4403138773356114,0.001731783629353015,0.7814416685788987,0.7620792200969255,0.7982938174396416,-0.5293949112548245,-0.09576639680319504,0.8086184228707591,1.0905082262502386,-0.6848465291901247,-0.17070141106201248,1.44031387733561,0.0017317836293530159,110.0
377,366.0,MALES,19.0,SINGLE,NO,COMPLETED HIGHSCHOOL,WORK,NO,0.0,26.0,26.0,39.0,18.0,27.0,23.0,27.0,3.0,65.0,18 - 29,18 - 24,completed high school,1.255272505103306,1.1886938746320526,9.19842297685087e-06,0.7554446632199044,0.682881708730068,-0.5515624483554059,0.6144337389217209,-0.09160272536758533,0.6868593268430927,-0.6329769461857648,0.7177777268711287,0.042472231914983366,1.1886938746320508,9.198422976849942e-06,134.0
378,43.0,MALES,37.0,MARRIED FIRST TIME,YES,SOME ADDITIONAL TRAINING,WORK,NO,0.0,27.0,27.0,86.0,17.0,22.0,26.0,39.0,9.0,64.0,30 - 44,33 - 40,some additional training,1.2304489213782739,1.9652358331828195,0.0012708439225076363,0.7464189286557256,-0.5898976550655912,0.06742162039528102,-0.516231052171385,-0.5614173350872914,-0.6531601538617504,0.18940272989854146,-0.5510303969831017,-0.636791915687416,1.9652358331828161,0.00127084392250765,132.0
379,16.0,FEMALES,37.0,REMARRIED,YES,COMPLETED HIGHSCHOOL,WORK,NO,0.0,22.0,22.0,38.0,22.0,28.0,26.0,27.0,4.0,70.0,30 - 44,33 - 40,completed high school,1.3424226808222062,0.7776679238475247,8.718849042485889e-05,0.7453276139529098,0.5627027786034476,0.5308383275364557,0.8648196182968204,-1.2912665974155701,0.613140378672489,0.6891656545190755,0.7871651309263706,-1.4698866313932877,0.777667923847523,8.718849042486061e-05,144.0
380,460.0,FEMALES,35.0,DIVORCED,YES,SOME ADDITIONAL TRAINING,RELATIONSHIPS,NO,0.0,27.0,23.0,34.0,19.0,23.0,23.0,38.0,3.0,67.0,30 - 44,33 - 40,some additional training,1.2787536009528289,0.28451121374555643,0.00018676009696076026,0.7214949094487799,0.10044459823722417,0.15868239239771623,-0.7025178065359851,0.13033321305502824,0.07984328346828153,0.3014064015195675,-0.7535151774257737,0.14814310745447232,0.28451121374555616,0.0001867600969607581,138.0
381,505.0,FEMALES,33.0,WIDOWED,YES,SOME ADDITIONAL TRAINING,WORK,YES,200.0,16.0,21.0,33.0,14.0,18.0,24.0,40.0,6.0,54.0,30 - 44,33 - 40,some additional training,1.146128035678238,0.3180985921411439,0.0010844586019481237,0.7043763069475127,-0.10702884431977966,-0.7116821266773552,-1.2948230316203448,0.8182694207047598,-0.20718421143015772,-0.6808008912561794,-1.2173255801351748,1.062163857576888,0.3180985921411434,0.0010844586019481215,112.0
382,232.0,FEMALES,22.0,SINGLE,NO,COMPLETED UNDERGRADUATE,WORK,NO,0.0,17.0,24.0,31.0,25.0,24.0,29.0,38.0,6.0,67.0,18 - 29,18 - 24,completed undergrad uni,1.3979400086720377,0.39542686739342364,0.0013810709001673865,0.7011922819189609,-0.4274021235614607,1.944694336019167,-0.780947159698205,-0.5122099639165137,-0.3497947781760259,2.3316262490356787,-1.1239272279261938,-0.9317931742068135,0.3954268673934234,0.0013810709001673951,138.0
383,482.0,FEMALES,20.0,SINGLE,NO,SOME ADDITIONAL TRAINING,WORK,NO,,19.0,20.0,86.0,17.0,22.0,28.0,35.0,9.0,53.0,18 - 29,18 - 24,some additional training,1.2304489213782739,0.4223542382303006,8.376593456462299e-05,0.6974152421618002,-0.4813283826058049,-0.050733258741647115,-0.27785339427922756,-0.6331230749625552,-0.5406070851311281,0.037029563176163065,-0.28692723024018113,-0.6912356071669635,0.42235423823030027,8.376593456462246e-05,110.0
384,512.0,FEMALES,18.0,STEADY RELATIONSHIP,NO,COMPLETED HIGHSCHOOL,WORK,NO,0.0,22.0,24.0,86.0,23.0,28.0,30.0,34.0,6.0,55.0,18 - 29,18 - 24,completed high school,1.3617278360175928,1.1153437452718908,0.0012435926592974883,0.6972762456377172,-0.7958307408500445,0.17294530121856064,1.1275090598597504,-0.21780178182236706,-0.7437440230078551,-0.0838969465737996,1.147260968085538,-0.38645041423057264,1.115343745271888,0.0012435926592974955,114.0
385,218.0,FEMALES,31.0,MARRIED FIRST TIME,YES,SOME ADDITIONAL TRAINING,CHILDREN,NO,,30.0,27.0,34.0,14.0,30.0,25.0,23.0,9.0,71.0,30 - 44,25 - 32,some additional training,1.146128035678238,1.7838467964737335,0.0013716210362187786,0.6901085080736821,0.010689281245515513,-0.811303794890349,-0.4590653125955199,-0.2014525757113136,-0.08989536435346412,-0.7793048321392697,-0.35184629266427414,-0.030491966919536248,1.783846796473732,0.0013716210362187944,146.0
386,319.0,MALES,44.0,REMARRIED,NO,COMPLETED UNDERGRADUATE,LIFE IN GENERAL,NO,0.0,18.0,24.0,39.0,16.0,31.0,23.0,31.0,9.0,64.0,30 - 44,41 - 49,completed undergrad uni,1.2041199826559248,0.31753978925996035,0.00017152092942454304,0.6687867206074029,0.7388296415761939,0.1350994827195172,-1.4012363746186258,0.21319171371826265,0.6937880803398284,0.47127739230014903,-1.479917224337083,0.3280617403313595,0.31753978925996,0.0001715209294245407,132.0
387,151.0,MALES,40.0,MARRIED FIRST TIME,YES,POSTGRADUATE COMPLETED,WORK,NO,0.0,24.0,25.0,35.0,19.0,25.0,23.0,39.0,8.0,67.0,30 - 44,33 - 40,completed postgrad uni,1.2787536009528289,0.6804619548541307,2.4919080607802896e-05,0.6639594328973272,0.16691970967661263,-0.3532677437177507,-0.4477753968145299,1.371095355425756,0.17585476148388843,-0.49749495637367214,-0.38739800616890696,1.5626554225955165,0.6804619548541302,2.491908060780168e-05,138.0
388,92.0,FEMALES,45.0,MARRIED FIRST TIME,YES,SOME SECONDARY,WORK,NO,0.0,21.0,19.0,86.0,20.0,23.0,28.0,21.0,9.0,62.0,45+,41 - 49,did not complete high school,1.3010299956639813,0.797091398480952,3.5700292938896277e-06,0.6401589849161832,-0.8066666749918019,-0.4838539857153269,1.529203001383955,-0.963024537373684,-0.8162913584061603,-0.7746808927137221,1.6559584858157925,-1.0673932346048063,0.7970913984809502,3.570029293889484e-06,128.0
389,278.0,FEMALES,36.0,MARRIED FIRST TIME,YES,SOME ADDITIONAL TRAINING,CHILDREN,NO,0.0,26.0,22.0,86.0,18.0,20.0,27.0,38.0,2.0,52.0,30 - 44,33 - 40,some additional training,1.255272505103306,0.7766133202563521,9.180852000815611e-05,0.5854270268507745,-0.7531380308629768,-0.6016553441891799,0.9041154273200066,-1.0050613713442058,-0.8095770523768712,-0.7734025983863335,1.0241561423100416,-1.05505946697794,0.7766133202563503,9.180852000815489e-05,108.0
